crash_ref_id,city_name_first,state_name_first,lat_coord_first,lon_coord_first,incident_year_first,incident_month_first,incident_time_first,hour_of_day_first,weekday_name_first,weekend_flag_first,is_night_time_first,peak_hour_flag_first,festival_name_first,route_category_first,lane_count_first,signal_present_flag_first,weather_condition_first,visibility_level_first,temp_celsius_first,congestion_level_first,road_surface_condition_first,primary_cause_first,alcohol_suspected_flag_first,road_hazard_flag_first,vehicle_count_first,dominant_vehicle_type_first,occupants_per_vehicle_first,total_occupants_in_crash_first,crash_severity_first,mean_speed_at_impact_kmph,max_speed_at_impact_kmph,min_speed_at_impact_kmph,speed_at_impact_std,mean_passenger_age,max_passenger_age,min_passenger_age,passenger_age_std,helmet_seatbelt_usage_rate,airbag_deployed_flag_mean,male_ratio,female_ratio,driver_ratio,rider_ratio,pillion_ratio,passenger_ratio,valid_license_ratio,invalid_license_ratio,occupant_record_count
75,chandigarh,punjab,30.78901,76.887359,2022,5,19:00,19,monday,0,0,1,,urban,1,1,clear,high,23,high,dry,weather,0,0,4,auto_rickshaw,2,8,minor,34.275,58.2,5.0,16.241195416946027,34.125,56,16,11.72832347049532,0.625,0.0,0.5,0.5,0.625,0.0,0.0,0.375,0.25,0.125,8
76,pune,maharashtra,18.528017,73.850369,2023,9,6:00,6,tuesday,0,0,0,,urban,4,1,rain,low,39,low,wet,poor_road,0,1,2,auto_rickshaw,1,2,minor,48.85,52.6,45.1,5.303300858899107,23.0,25,21,2.8284271247461903,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
77,pune,maharashtra,18.549441,73.804096,2025,4,5:00,5,monday,0,1,0,,urban,4,1,fog,low,39,high,damp,drunk_driving,1,0,2,two_wheeler,1,2,minor,57.15,60.4,53.9,4.596194077712559,26.5,27,26,0.7071067811865476,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,2
78,chennai,tamil_nadu,12.919435,80.207627,2023,3,15:00,15,tuesday,0,0,0,,urban,2,1,fog,low,27,high,damp,poor_road,0,1,5,two_wheeler,2,10,fatal,79.53999999999999,112.3,54.6,15.978749777264937,28.8,38,18,7.786027371016765,0.3,0.0,0.6,0.4,0.0,0.6,0.4,0.0,0.7,0.0,10
79,delhi,delhi,28.813866,77.149528,2025,1,21:00,21,friday,0,1,0,,urban,6,1,fog,low,19,high,damp,poor_road,0,1,3,two_wheeler,2,6,minor,34.23333333333333,58.1,9.8,16.155576952454116,24.5,35,15,7.816648898345122,0.5,0.0,0.5,0.5,0.0,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.16666666666666666,6
80,chandigarh,punjab,30.658767,76.836989,2024,3,14:00,14,friday,0,0,0,,highway,6,0,rain,medium,36,medium,flooded,drunk_driving,1,0,3,bus,11,33,major,58.34848484848485,87.4,35.3,14.260941440086478,29.575757575757574,68,3,15.858811239793287,0.0,0.0,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0,1.0,0.696969696969697,0.15151515151515152,33
81,pune,maharashtra,18.499609,73.81264,2024,6,6:00,6,friday,0,0,0,,highway,2,0,rain,medium,37,medium,wet,overspeeding,0,0,3,car,2,6,minor,29.866666666666664,49.8,11.8,14.113492362511366,25.166666666666668,33,17,5.946988033169957,0.6666666666666666,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.6666666666666666,0.16666666666666666,6
82,kolkata,west_bengal,22.641847,88.381884,2024,11,22:00,22,tuesday,0,1,0,,rural,1,1,fog,low,30,low,damp,overspeeding,0,0,1,two_wheeler,2,2,minor,40.45,60.1,20.8,27.789296500631316,32.0,36,28,5.656854249492381,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,2
83,hyderabad,telangana,17.386509,78.48781,2022,4,0:00,0,monday,0,1,0,,rural,1,1,rain,medium,38,low,wet,weather,0,0,3,two_wheeler,1,3,major,41.833333333333336,55.7,30.6,12.755521680171821,21.333333333333332,28,14,7.023769168568493,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,3
84,hyderabad,telangana,17.335804,78.271751,2023,4,3:00,3,friday,0,1,0,,urban,5,1,fog,low,40,low,damp,weather,0,0,2,two_wheeler,1,2,major,55.099999999999994,56.4,53.8,1.8384776310850222,27.5,36,19,12.020815280171307,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,2
85,chandigarh,punjab,30.645926,76.791403,2025,1,17:00,17,thursday,0,0,1,,highway,2,0,fog,low,36,medium,damp,weather,0,0,3,two_wheeler,2,6,major,57.61666666666667,79.6,40.6,14.572222434023805,27.166666666666668,41,21,7.756717518813397,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,6
86,chennai,tamil_nadu,12.93952,80.153093,2023,12,14:00,14,thursday,0,0,0,,rural,2,1,rain,low,25,medium,wet,overspeeding,0,0,5,auto_rickshaw,1,5,minor,44.980000000000004,59.4,28.9,12.224033704142016,32.8,39,22,7.014271166700072,0.8,0.0,0.6,0.4,0.6,0.0,0.0,0.4,0.8,0.0,5
87,hyderabad,telangana,17.512138,78.471549,2024,4,6:00,6,wednesday,0,0,0,,highway,1,0,rain,low,30,low,wet,poor_road,0,1,5,car,2,10,minor,37.32000000000001,59.0,21.3,11.304944837449574,28.7,46,11,11.944780357033686,0.6,0.0,0.4,0.6,0.2,0.0,0.0,0.8,0.8,0.1,10
88,mumbai,maharashtra,18.803193,72.982741,2022,9,4:00,4,wednesday,0,1,0,,highway,3,0,fog,low,19,low,damp,distraction,0,0,5,bus,13,40,minor,38.0875,69.2,7.4,13.112319271077359,25.25,59,3,15.70521716353665,0.0,0.0,0.675,0.325,0.025,0.0,0.0,0.975,0.8,0.05,40
89,delhi,delhi,28.838921,76.991482,2025,2,22:00,22,sunday,1,1,0,,highway,3,0,clear,high,24,high,dry,distraction,0,0,2,car,3,6,minor,29.21666666666667,41.1,19.7,7.683336948661478,28.166666666666668,45,9,11.940128419186566,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.6666666666666666,0.8333333333333334,0.16666666666666666,6
90,hyderabad,telangana,17.470165,78.472552,2022,9,2:00,2,saturday,1,1,0,,urban,3,1,rain,medium,20,medium,wet,weather,0,0,1,two_wheeler,1,1,major,79.3,79.3,79.3,,27.0,27,27,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
91,pune,maharashtra,18.537548,73.723176,2022,10,23:00,23,friday,0,1,0,,rural,3,0,rain,medium,38,high,wet,drunk_driving,1,0,5,auto_rickshaw,1,5,major,60.339999999999996,69.9,51.0,8.701896345050315,33.0,46,22,8.54400374531753,0.8,0.0,0.4,0.6,0.0,0.0,0.0,1.0,0.4,0.0,5
92,bangalore,karnataka,12.941515,77.674347,2024,11,5:00,5,thursday,0,1,0,,rural,6,0,fog,low,35,high,damp,overspeeding,0,0,3,auto_rickshaw,3,9,minor,28.322222222222223,45.8,5.0,13.895752748392022,32.0,52,23,8.94427190999916,0.4444444444444444,0.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.0,0.0,0.5555555555555556,0.7777777777777778,0.0,9
93,pune,maharashtra,18.467712,73.954984,2025,3,9:00,9,friday,0,0,1,,rural,1,1,fog,low,18,high,damp,poor_road,0,1,5,car,4,20,minor,38.215,63.9,7.2,12.524850035870793,28.45,37,7,7.890533968990277,0.7,0.0,0.55,0.45,0.25,0.0,0.0,0.75,0.75,0.05,20
94,hyderabad,telangana,17.44697,78.449607,2023,9,18:00,18,tuesday,0,0,1,,urban,1,0,fog,low,19,high,damp,overspeeding,0,0,2,auto_rickshaw,3,6,minor,32.0,49.9,15.8,12.316005846052526,28.333333333333332,35,21,5.715476066494083,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.8333333333333334,0.0,6
95,mumbai,maharashtra,19.250366,72.762997,2024,6,22:00,22,thursday,0,1,0,,urban,4,0,fog,low,35,medium,damp,poor_road,0,1,4,car,1,4,major,60.199999999999996,66.8,53.8,5.339163480046912,34.25,41,28,5.560275772537426,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.25,0.25,4
96,kolkata,west_bengal,22.48522,88.321126,2022,9,2:00,2,monday,0,1,0,,rural,4,1,clear,high,37,low,dry,overspeeding,0,0,3,car,3,9,minor,39.96666666666667,58.3,14.0,13.467553601155632,33.888888888888886,42,12,9.63644701698251,0.5555555555555556,0.0,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.0,0.0,0.7777777777777778,0.6666666666666666,0.1111111111111111,9
97,chandigarh,punjab,30.662289,76.860184,2024,8,7:00,7,saturday,1,0,0,,rural,4,0,clear,high,27,medium,dry,weather,0,0,3,car,4,12,major,60.53333333333333,90.9,42.0,12.882428718877888,31.166666666666668,49,3,15.549529857454816,0.5,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.5,0.6666666666666666,0.16666666666666666,12
98,pune,maharashtra,18.687205,73.858717,2023,3,17:00,17,wednesday,0,0,1,,highway,4,0,clear,high,16,medium,dry,distraction,0,0,4,two_wheeler,2,8,major,61.787499999999994,89.8,40.3,15.397257408846736,30.625,44,16,10.0844647141744,0.5,0.0,0.625,0.375,0.0,0.375,0.625,0.0,0.625,0.25,8
99,chandigarh,punjab,30.729891,76.786151,2022,4,6:00,6,sunday,1,0,0,,highway,2,0,fog,low,34,low,damp,drunk_driving,1,0,5,two_wheeler,2,10,minor,30.919999999999998,44.8,5.0,12.132490813239189,27.8,37,17,6.44291169511977,0.3,0.0,0.8,0.2,0.0,0.5,0.5,0.0,0.8,0.1,10
100,chennai,tamil_nadu,12.810721,80.19735,2023,8,18:00,18,saturday,1,0,1,,urban,2,1,fog,low,36,high,damp,poor_road,0,1,4,two_wheeler,1,4,minor,41.875,59.0,23.3,14.689537092774568,32.0,38,25,5.354126134736338,0.75,0.0,0.75,0.25,0.0,0.5,0.5,0.0,0.5,0.5,4
101,kolkata,west_bengal,22.537913,88.323836,2023,7,23:00,23,sunday,1,1,0,,highway,5,1,rain,low,40,high,wet,distraction,0,0,3,car,3,9,minor,32.94444444444444,42.3,17.2,8.273166127775859,28.11111111111111,42,12,11.050389636167184,0.7777777777777778,0.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.0,0.0,0.7777777777777778,0.3333333333333333,0.3333333333333333,9
102,bangalore,karnataka,13.045999,77.520041,2023,4,12:00,12,monday,0,0,0,,urban,4,1,rain,medium,26,low,wet,distraction,0,0,1,two_wheeler,1,1,fatal,73.9,73.9,73.9,,20.0,20,20,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
103,bangalore,karnataka,12.848361,77.433807,2022,10,7:00,7,wednesday,0,0,0,,rural,2,0,clear,high,25,medium,damaged_pavement,drunk_driving,1,0,1,car,4,4,major,49.475,64.9,33.0,15.648508981156429,30.0,46,5,17.90716802475106,0.5,0.75,0.75,0.25,0.25,0.0,0.0,0.75,0.75,0.0,4
104,bangalore,karnataka,13.057964,77.590444,2023,12,20:00,20,sunday,1,1,0,,highway,2,0,clear,high,40,medium,dry,drunk_driving,1,0,4,truck,1,4,minor,32.725,59.5,13.6,19.308094157632443,29.5,44,8,15.438048235879215,0.75,0.0,0.75,0.25,0.75,0.0,0.0,0.25,0.5,0.0,4
105,mumbai,maharashtra,18.990602,72.799954,2024,12,20:00,20,monday,0,1,0,,highway,2,1,rain,low,23,low,flooded,drunk_driving,1,0,1,two_wheeler,1,1,major,81.1,81.1,81.1,,27.0,27,27,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
106,hyderabad,telangana,17.426893,78.488724,2024,3,13:00,13,friday,0,0,0,,highway,4,1,fog,low,39,low,damp,distraction,0,0,5,car,2,10,minor,31.25,52.6,5.0,16.275424554967667,41.5,56,27,8.181958472422385,0.7,0.0,0.7,0.3,0.4,0.0,0.0,0.6,0.8,0.0,10
107,mumbai,maharashtra,18.838523,72.976824,2023,11,22:00,22,wednesday,0,1,0,,rural,1,1,rain,medium,15,low,wet,drunk_driving,1,0,5,auto_rickshaw,3,15,minor,32.153333333333336,59.8,7.0,13.373847969967716,35.06666666666667,53,18,9.72821130722885,0.26666666666666666,0.0,0.8,0.2,0.5333333333333333,0.0,0.0,0.4666666666666667,0.7333333333333333,0.06666666666666667,15
108,chennai,tamil_nadu,13.10543,80.11737,2023,12,4:00,4,wednesday,0,1,0,,rural,6,0,clear,high,29,medium,dry,weather,0,0,2,two_wheeler,1,2,minor,49.25,67.6,30.9,25.95081886954629,18.0,22,14,5.656854249492381,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
109,delhi,delhi,28.519189,76.859451,2024,2,2:00,2,saturday,1,1,0,,rural,1,0,rain,low,27,high,wet,poor_road,0,1,1,two_wheeler,1,1,minor,38.7,38.7,38.7,,37.0,37,37,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
110,bangalore,karnataka,12.94701,77.785423,2024,11,16:00,16,tuesday,0,0,0,,rural,1,0,clear,high,34,low,dry,distraction,0,0,5,two_wheeler,1,5,minor,45.62,53.9,32.0,8.461501048868337,30.2,37,24,5.215361924162119,0.8,0.0,0.8,0.2,0.0,0.2,0.8,0.0,0.6,0.2,5
111,hyderabad,telangana,17.49119,78.27063,2025,2,8:00,8,saturday,1,0,1,,urban,4,0,rain,low,31,high,wet,poor_road,0,1,3,two_wheeler,2,6,minor,22.266666666666666,36.8,6.2,13.068996390950096,27.333333333333332,38,20,7.7631608682718065,0.3333333333333333,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.6666666666666666,0.0,6
112,chennai,tamil_nadu,12.812744,80.226751,2022,9,20:00,20,wednesday,0,1,0,,highway,2,0,fog,low,17,low,damp,drunk_driving,1,0,5,truck,2,10,major,59.67,77.3,32.7,12.936172368809698,40.4,58,27,10.926013810067136,0.5,0.0,0.4,0.6,0.5,0.0,0.0,0.5,0.9,0.1,10
113,chennai,tamil_nadu,13.126298,80.273119,2024,7,9:00,9,sunday,1,0,1,,highway,6,1,clear,high,34,medium,dry,overspeeding,0,0,4,auto_rickshaw,3,12,major,60.09166666666667,84.2,24.3,15.578450053217942,30.833333333333332,48,17,9.193212252262619,0.6666666666666666,0.0,0.75,0.25,0.5,0.0,0.0,0.5,0.6666666666666666,0.08333333333333333,12
114,kolkata,west_bengal,22.686595,88.399393,2024,8,15:00,15,saturday,1,0,0,,rural,6,0,fog,low,31,medium,damp,weather,0,0,1,car,1,1,fatal,74.7,74.7,74.7,,32.0,32,32,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
115,hyderabad,telangana,17.416162,78.471995,2022,2,11:00,11,saturday,1,0,0,,rural,4,1,rain,low,17,high,flooded,distraction,0,0,3,bus,8,24,minor,37.050000000000004,52.3,8.8,11.064278596888512,31.875,68,6,14.777516706131651,0.0,0.0,0.5,0.5,0.041666666666666664,0.0,0.0,0.9583333333333334,0.9166666666666666,0.0,24
116,chennai,tamil_nadu,12.829772,80.266893,2023,11,5:00,5,thursday,0,1,0,,rural,3,0,rain,low,24,high,flooded,overspeeding,0,0,2,auto_rickshaw,2,4,minor,48.65,57.7,33.3,10.62465685720407,39.5,52,28,9.848857801796104,0.75,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.75,0.25,4
117,chandigarh,punjab,30.703228,76.745141,2022,4,22:00,22,wednesday,0,1,0,,highway,5,0,rain,low,36,high,wet,drunk_driving,1,0,4,two_wheeler,1,4,minor,22.85,34.1,9.5,11.067821224914445,30.0,43,10,14.071247279470288,0.25,0.0,0.75,0.25,0.0,0.75,0.25,0.0,0.5,0.25,4
118,pune,maharashtra,18.671835,73.77906,2023,6,13:00,13,friday,0,0,0,,urban,3,0,rain,low,18,low,wet,poor_road,0,1,1,truck,2,2,minor,42.0,43.9,40.1,2.6870057685088784,38.0,42,34,5.656854249492381,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,2
119,chandigarh,punjab,30.780406,76.759015,2024,11,19:00,19,thursday,0,0,1,,rural,1,0,rain,medium,26,high,wet,drunk_driving,1,0,3,car,4,12,major,61.975,91.0,35.8,14.283692227024625,30.416666666666668,50,4,12.96469565139627,0.5833333333333334,0.8333333333333334,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9166666666666666,0.0,12
120,bangalore,karnataka,12.863873,77.573049,2023,6,14:00,14,friday,0,0,0,,rural,3,0,clear,high,20,high,dry,drunk_driving,1,0,4,auto_rickshaw,2,8,major,62.6125,75.9,38.1,11.559836565824426,31.5,53,15,12.409673645990855,0.375,0.0,0.75,0.25,0.375,0.0,0.0,0.625,0.875,0.0,8
121,chandigarh,punjab,30.612508,76.8941,2024,9,11:00,11,saturday,1,0,0,,highway,2,1,rain,medium,15,medium,wet,drunk_driving,1,0,3,truck,2,6,minor,38.333333333333336,50.8,21.6,10.660894271432706,30.5,39,16,9.710818709048171,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,6
122,pune,maharashtra,18.613759,73.739609,2022,11,17:00,17,tuesday,0,0,1,,highway,5,0,clear,high,16,high,dry,weather,0,0,4,two_wheeler,2,8,major,65.2,86.3,43.2,13.810037757267096,30.5,46,13,11.916375287812984,0.5,0.0,0.625,0.375,0.0,0.75,0.25,0.0,0.875,0.0,8
123,kolkata,west_bengal,22.615566,88.245733,2022,9,13:00,13,friday,0,0,0,,urban,4,1,clear,high,25,low,dry,poor_road,0,1,3,two_wheeler,2,6,major,57.01666666666667,69.0,42.4,10.006481233014265,29.333333333333332,41,22,6.94742158406028,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.0,6
124,chennai,tamil_nadu,12.917829,80.107956,2022,9,0:00,0,friday,0,1,0,,highway,6,0,rain,medium,40,high,wet,overspeeding,0,0,2,two_wheeler,1,2,major,66.25,83.5,49.0,24.39518395093589,26.5,29,24,3.5355339059327378,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
125,chandigarh,punjab,30.669447,76.798384,2024,7,13:00,13,sunday,1,0,0,,urban,5,1,fog,low,38,medium,damp,weather,0,0,4,car,4,16,minor,35.5125,57.8,22.0,12.064154895115253,36.1875,64,20,11.651716611727219,0.625,0.0,0.625,0.375,0.1875,0.0,0.0,0.8125,0.6875,0.0625,16
126,chennai,tamil_nadu,13.023148,80.267046,2023,10,22:00,22,tuesday,0,1,0,,rural,4,0,clear,high,36,low,damaged_pavement,distraction,0,0,3,auto_rickshaw,1,3,major,72.2,97.0,55.2,21.96451683966665,29.666666666666668,48,13,17.55942292142123,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,3
127,hyderabad,telangana,17.469395,78.426902,2022,6,23:00,23,sunday,1,1,0,,urban,1,0,rain,low,17,medium,wet,poor_road,0,1,3,bus,6,18,major,63.416666666666664,88.4,42.1,13.943088104231176,27.72222222222222,54,3,14.855403277459272,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.7777777777777778,0.16666666666666666,18
128,pune,maharashtra,18.445959,73.866259,2022,12,13:00,13,monday,0,0,0,,rural,4,1,clear,high,20,medium,dry,distraction,0,0,2,two_wheeler,2,4,major,70.3,80.8,60.8,8.498627340145386,20.25,26,14,4.924428900898052,0.5,0.0,0.5,0.5,0.0,0.75,0.25,0.0,0.75,0.0,4
129,bangalore,karnataka,12.810804,77.644324,2023,4,15:00,15,wednesday,0,0,0,,highway,3,0,fog,low,31,low,damp,weather,0,0,1,car,1,1,minor,33.2,33.2,33.2,,18.0,18,18,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
130,kolkata,west_bengal,22.605036,88.211938,2022,7,20:00,20,wednesday,0,1,0,,urban,5,1,rain,medium,22,medium,wet,overspeeding,0,0,1,car,3,3,major,50.73333333333333,60.7,42.0,9.410809387790902,24.666666666666668,40,8,16.041612554021285,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,3
131,chandigarh,punjab,30.749547,76.70627,2024,1,5:00,5,wednesday,0,1,0,,urban,1,0,fog,low,24,high,damp,poor_road,0,1,4,two_wheeler,2,8,minor,41.1125,51.3,28.0,9.241279673292006,31.75,39,27,3.918819064098629,0.375,0.0,0.75,0.25,0.0,0.5,0.5,0.0,0.875,0.125,8
132,delhi,delhi,28.8028,76.835013,2022,6,15:00,15,monday,0,0,0,,highway,4,0,rain,medium,19,low,flooded,drunk_driving,1,0,2,two_wheeler,1,2,fatal,97.3,101.0,93.6,5.232590180780456,32.0,32,32,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,2
133,pune,maharashtra,18.571932,73.724503,2025,1,3:00,3,tuesday,0,1,0,,highway,2,0,clear,high,31,low,dry,drunk_driving,1,0,3,two_wheeler,2,6,major,56.28333333333333,71.8,38.8,11.638112676317698,26.166666666666668,43,15,10.264826674945205,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.0,6
134,bangalore,karnataka,12.913562,77.619006,2023,10,19:00,19,monday,0,0,1,,highway,3,0,rain,medium,34,medium,wet,poor_road,0,1,4,truck,2,8,major,64.625,86.5,43.3,14.856335829729828,30.5,37,19,6.4142698058981855,0.75,0.0,0.625,0.375,0.75,0.0,0.0,0.25,0.375,0.125,8
135,chandigarh,punjab,30.771578,76.798125,2023,9,20:00,20,sunday,1,1,0,,highway,3,1,rain,medium,25,high,wet,weather,0,0,5,two_wheeler,2,10,fatal,92.19,102.6,73.4,9.692087265164067,28.6,51,18,10.490207073477837,0.6,0.0,0.9,0.1,0.0,0.5,0.5,0.0,0.5,0.0,10
136,chennai,tamil_nadu,12.910539,80.183088,2023,7,12:00,12,saturday,1,0,0,,highway,5,1,clear,high,28,high,dry,poor_road,0,1,3,car,2,6,minor,30.766666666666666,44.6,20.6,10.882401695704246,23.333333333333332,34,7,9.287985070329661,0.6666666666666666,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.8333333333333334,0.0,6
137,hyderabad,telangana,17.57514,78.484234,2023,7,0:00,0,sunday,1,1,0,,highway,5,0,rain,low,17,low,wet,distraction,0,0,1,auto_rickshaw,3,3,major,72.0,73.3,70.2,1.6093476939431084,27.333333333333332,34,19,7.637626158259734,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,3
138,pune,maharashtra,18.697073,73.828047,2022,11,4:00,4,monday,0,1,0,,highway,2,0,clear,high,20,high,dry,weather,0,0,5,two_wheeler,2,10,minor,41.45,61.2,27.2,10.532621283949744,25.1,35,12,7.549098548097574,0.6,0.0,0.7,0.3,0.0,0.4,0.6,0.0,0.8,0.1,10
139,mumbai,maharashtra,19.257558,72.75368,2024,2,10:00,10,tuesday,0,0,1,,highway,3,1,fog,low,30,high,damp,weather,0,0,3,truck,1,3,major,51.76666666666667,56.2,46.4,4.966219219218315,38.666666666666664,50,28,11.015141094572204,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,3
140,chennai,tamil_nadu,13.099257,80.226182,2024,9,8:00,8,saturday,1,0,1,,urban,4,0,rain,low,32,high,wet,poor_road,0,1,1,truck,1,1,major,48.9,48.9,48.9,,48.0,48,48,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
141,chandigarh,punjab,30.612831,76.810119,2024,11,22:00,22,saturday,1,1,0,,highway,4,1,rain,medium,17,medium,flooded,drunk_driving,1,0,4,two_wheeler,2,8,minor,29.6875,50.0,6.6,12.050777983184322,30.625,50,23,9.334077351297235,0.125,0.0,0.625,0.375,0.0,0.5,0.5,0.0,0.5,0.125,8
142,bangalore,karnataka,12.851488,77.589232,2024,10,21:00,21,tuesday,0,1,0,,urban,2,1,fog,low,36,high,damp,drunk_driving,1,0,1,car,2,2,minor,41.55,53.8,29.3,17.324116139070412,44.0,50,38,8.48528137423857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2
143,kolkata,west_bengal,22.408139,88.322983,2023,12,21:00,21,wednesday,0,1,0,,rural,3,0,rain,medium,29,high,wet,distraction,0,0,1,two_wheeler,1,1,minor,25.7,25.7,25.7,,24.0,24,24,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
144,kolkata,west_bengal,22.470344,88.318475,2022,6,6:00,6,sunday,1,0,0,,urban,3,1,clear,high,38,medium,dry,drunk_driving,1,0,3,two_wheeler,2,6,minor,35.083333333333336,60.0,15.2,16.12072165464892,27.5,40,12,9.137833441248532,0.5,0.0,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,6
145,kolkata,west_bengal,22.672696,88.400666,2023,1,15:00,15,friday,0,0,0,,highway,2,0,clear,high,28,low,dry,distraction,0,0,2,two_wheeler,2,4,major,55.800000000000004,64.2,45.4,9.687448924596538,34.0,47,18,11.972189997378647,0.75,0.0,0.75,0.25,0.0,0.75,0.25,0.0,0.5,0.0,4
146,chennai,tamil_nadu,13.145041,80.133716,2022,5,7:00,7,friday,0,0,0,,highway,5,0,fog,low,15,high,damp,weather,0,0,1,car,4,4,major,56.275,67.1,48.0,8.32921564934738,43.5,57,36,9.678154093971983,0.75,1.0,0.25,0.75,0.0,0.0,0.0,1.0,0.5,0.0,4
147,kolkata,west_bengal,22.524367,88.453597,2024,7,1:00,1,wednesday,0,1,0,,urban,5,0,rain,medium,26,low,wet,weather,0,0,2,car,1,2,minor,40.2,46.2,34.2,8.48528137423857,27.5,33,22,7.7781745930520225,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,2
148,bangalore,karnataka,13.055067,77.418018,2023,10,11:00,11,thursday,0,0,0,,rural,4,1,rain,low,30,low,wet,distraction,0,0,3,two_wheeler,1,3,minor,37.333333333333336,63.9,9.2,27.383632581038867,30.333333333333332,35,24,5.686240703077327,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,3
149,delhi,delhi,28.654528,76.925723,2022,10,2:00,2,wednesday,0,1,0,,urban,4,1,rain,low,35,low,wet,weather,0,0,5,two_wheeler,1,5,major,63.42,79.4,48.5,12.825443462118574,26.0,31,18,5.0,0.0,0.0,0.6,0.4,0.0,0.4,0.6,0.0,0.8,0.2,5
150,bangalore,karnataka,13.174917,77.602348,2023,11,21:00,21,saturday,1,1,0,,rural,4,1,rain,low,29,medium,flooded,drunk_driving,1,0,4,truck,1,4,major,59.449999999999996,67.6,44.8,10.143142182446883,35.25,45,26,7.804912982645396,0.25,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,4
151,pune,maharashtra,18.479329,73.88208,2022,11,22:00,22,sunday,1,1,0,,rural,6,0,clear,high,33,low,dry,poor_road,0,1,5,two_wheeler,2,10,fatal,85.41999999999999,107.6,64.8,12.569787410913344,32.3,49,18,10.403525043625036,0.4,0.0,0.6,0.4,0.0,0.8,0.2,0.0,0.6,0.2,10
